loan_amnt,int_rate,fico_score,annual_inc,dti,emp_length,home_ownership,purpose,term,grade,loan_status,issue_date,installment
6458,15.29,727,79251,13.58,8,RENT,credit_card,36 months,C,Fully Paid,2022-01-22,224.79
8994,5.0,784,29616,4.53,7,MORTGAGE,other,36 months,B,Fully Paid,2020-03-10,269.56
21341,11.98,744,43542,16.3,7,RENT,debt_consolidation,36 months,B,Fully Paid,2021-03-07,708.62
3186,11.18,811,67707,13.72,7,RENT,other,36 months,B,Fully Paid,2020-06-20,104.58
23462,20.96,761,58375,11.78,10,RENT,home_improvement,60 months,C,Charged Off,2021-11-10,634.2
10742,5.0,758,94651,23.37,2,OWN,debt_consolidation,60 months,B,Fully Paid,2022-12-05,202.71
11891,8.4,701,102692,7.11,0,RENT,major_purchase,36 months,C,Fully Paid,2022-07-07,374.82
6008,11.46,757,108222,0.22,7,OWN,home_improvement,36 months,B,Fully Paid,2022-11-21,198.01
18024,11.21,768,23366,13.2,2,MORTGAGE,credit_card,36 months,C,Fully Paid,2022-12-01,591.88
34678,9.8,778,200000,9.08,7,MORTGAGE,home_improvement,36 months,C,Fully Paid,2021-09-15,1115.71
21251,11.68,735,58852,15.97,3,MORTGAGE,debt_consolidation,60 months,C,Charged Off,2021-05-26,469.29
8085,6.96,814,139951,7.69,0,RENT,home_improvement,36 months,A,Fully Paid,2021-08-28,249.49
24084,13.43,761,20000,18.36,8,MORTGAGE,credit_card,36 months,B,Fully Paid,2020-07-08,816.48
12466,5.0,764,49725,7.22,1,RENT,debt_consolidation,36 months,B,Fully Paid,2022-03-28,373.62
25995,11.9,692,21536,7.13,2,OWN,credit_card,36 months,D,Fully Paid,2020-03-31,862.16
21453,9.6,797,32762,19.93,3,MORTGAGE,credit_card,60 months,B,Fully Paid,2022-05-12,451.6
1000,16.07,755,62030,14.63,1,OTHER,debt_consolidation,36 months,B,Fully Paid,2020-11-19,35.19
6967,19.02,717,47366,5.5,9,OWN,debt_consolidation,60 months,D,Fully Paid,2022-06-14,180.8
22555,10.68,683,150213,7.39,6,RENT,debt_consolidation,36 months,E,Fully Paid,2022-11-29,735.01
16213,17.56,762,200000,12.02,9,OWN,debt_consolidation,60 months,D,Fully Paid,2020-08-13,407.83
6809,10.74,740,30430,5.86,7,RENT,major_purchase,36 months,C,Fully Paid,2022-03-03,222.08
9931,8.14,759,42555,12.7,10,MORTGAGE,debt_consolidation,60 months,B,Fully Paid,2020-04-19,202.03
1000,18.98,605,29092,12.98,5,MORTGAGE,home_improvement,36 months,G,Fully Paid,2020-10-06,36.65
14293,14.08,788,134474,7.66,1,RENT,debt_consolidation,36 months,B,Fully Paid,2021-01-24,489.06
32685,12.02,780,66925,20.2,2,RENT,debt_consolidation,60 months,C,Fully Paid,2022-08-30,727.39
21439,14.75,776,61244,6.84,6,OWN,credit_card,36 months,C,Fully Paid,2021-09-24,740.57
32523,13.1,730,74512,24.97,3,RENT,small_business,36 months,C,Fully Paid,2021-11-12,1097.4
22059,11.72,816,48155,13.25,1,RENT,credit_card,36 months,A,Fully Paid,2022-10-12,729.73
23219,6.69,659,32875,9.72,2,MORTGAGE,home_improvement,36 months,E,Fully Paid,2021-06-04,713.65
30792,10.92,679,62052,19.31,5,MORTGAGE,home_improvement,36 months,E,Fully Paid,2020-01-17,1006.92
18018,14.49,772,49666,15.28,5,OWN,debt_consolidation,36 months,A,Fully Paid,2021-08-08,620.11
13502,11.51,680,76337,21.08,9,MORTGAGE,debt_consolidation,36 months,E,Fully Paid,2021-10-02,445.31
23261,15.61,749,20000,0.0,1,MORTGAGE,small_business,36 months,B,Fully Paid,2020-01-24,813.32
26630,13.53,768,68217,19.13,4,OWN,major_purchase,36 months,B,Fully Paid,2021-10-01,904.08
11160,8.49,766,36957,10.85,5,MORTGAGE,small_business,60 months,C,Fully Paid,2020-05-15,228.91
9227,6.72,603,66563,15.3,1,MORTGAGE,major_purchase,36 months,G,Fully Paid,2021-06-25,283.72
16110,11.37,731,112821,14.29,7,RENT,debt_consolidation,36 months,C,Charged Off,2022-01-17,530.25
21651,9.9,789,40563,25.77,5,OWN,debt_consolidation,36 months,B,Fully Paid,2022-12-03,697.6
21384,13.35,732,138372,0.12,5,MORTGAGE,debt_consolidation,36 months,C,Fully Paid,2021-04-21,724.12
3606,9.13,745,20000,27.91,7,MORTGAGE,debt_consolidation,60 months,B,Fully Paid,2020-05-09,75.08
30292,9.54,641,176430,20.65,3,RENT,home_improvement,36 months,F,Fully Paid,2022-05-27,970.91
9870,16.21,650,142478,16.22,3,MORTGAGE,debt_consolidation,60 months,F,Fully Paid,2020-01-08,241.12
12879,12.59,722,32189,3.53,2,MORTGAGE,debt_consolidation,60 months,D,Fully Paid,2020-03-19,290.34
7778,9.19,734,32378,1.62,5,RENT,debt_consolidation,60 months,B,Fully Paid,2021-12-26,162.18
36586,12.07,751,21026,10.51,4,MORTGAGE,other,60 months,C,Fully Paid,2021-05-28,815.13
16936,17.52,773,114115,20.08,3,MORTGAGE,debt_consolidation,36 months,B,Fully Paid,2022-11-12,608.21
8192,13.18,577,47510,14.95,1,RENT,debt_consolidation,60 months,G,Fully Paid,2021-08-11,187.15
21911,14.37,794,45132,19.63,0,RENT,credit_card,60 months,A,Fully Paid,2021-06-05,514.04
21153,8.99,772,27283,3.29,2,RENT,debt_consolidation,36 months,B,Fully Paid,2020-08-21,672.56
13498,16.11,722,200000,15.36,2,MORTGAGE,other,36 months,C,Fully Paid,2020-04-02,475.28
21724,21.27,658,30304,23.76,5,MORTGAGE,credit_card,36 months,E,Fully Paid,2021-08-09,821.47
8397,8.83,708,60895,26.62,2,MORTGAGE,debt_consolidation,36 months,D,Fully Paid,2020-12-17,266.36
11056,7.27,649,69645,4.97,8,RENT,debt_consolidation,36 months,F,Fully Paid,2021-09-12,342.74
1000,12.7,727,45294,12.18,5,RENT,debt_consolidation,60 months,B,Fully Paid,2022-11-30,22.6
4408,15.5,786,39315,12.27,6,MORTGAGE,debt_consolidation,60 months,A,Fully Paid,2020-11-24,106.03
29461,11.63,723,46236,9.99,2,OWN,debt_consolidation,36 months,C,Fully Paid,2022-02-12,973.33
28131,7.79,713,88941,22.26,4,OWN,credit_card,36 months,C,Fully Paid,2021-07-30,878.8
15526,11.57,787,46960,37.97,6,MORTGAGE,debt_consolidation,36 months,B,Fully Paid,2021-02-15,512.5
28303,14.39,728,186816,6.09,3,RENT,debt_consolidation,36 months,D,Fully Paid,2021-05-07,972.7
13719,10.37,710,34754,18.4,3,RENT,credit_card,60 months,C,Fully Paid,2021-07-06,293.99
13052,14.43,766,101506,17.36,8,MORTGAGE,debt_consolidation,60 months,B,Fully Paid,2020-09-06,306.61
15452,16.66,748,20000,17.54,8,RENT,debt_consolidation,36 months,C,Fully Paid,2022-06-12,548.29
14000,12.96,669,34757,25.66,5,RENT,home_improvement,60 months,F,Fully Paid,2022-11-24,318.26
13278,11.89,787,33812,17.99,9,OWN,debt_consolidation,36 months,B,Fully Paid,2022-09-26,440.32
24147,15.32,732,27646,0.0,7,RENT,debt_consolidation,36 months,C,Fully Paid,2021-05-19,840.85
16201,8.58,771,73015,3.51,1,OWN,debt_consolidation,36 months,B,Fully Paid,2020-02-29,512.03
20699,8.18,761,55429,6.46,6,RENT,home_improvement,36 months,C,Fully Paid,2020-07-07,650.35
23251,10.93,641,20000,9.01,7,RENT,credit_card,36 months,F,Charged Off,2021-07-18,760.44
18105,10.03,691,200000,13.88,5,MORTGAGE,debt_consolidation,36 months,D,Fully Paid,2020-02-20,584.45
7237,8.79,792,67725,13.28,8,RENT,credit_card,36 months,B,Fully Paid,2022-04-10,229.43
4177,19.32,779,59923,0.41,3,OWN,credit_card,36 months,A,Fully Paid,2021-11-13,153.79
16190,20.69,765,149804,2.13,1,MORTGAGE,debt_consolidation,60 months,A,Fully Paid,2022-08-30,435.18
13629,10.59,685,119635,0.0,6,MORTGAGE,credit_card,36 months,E,Fully Paid,2022-02-13,443.55
15699,12.37,754,48595,2.57,7,MORTGAGE,debt_consolidation,60 months,C,Fully Paid,2022-09-29,352.16
14871,11.25,764,20000,22.93,8,MORTGAGE,debt_consolidation,60 months,C,Fully Paid,2020-08-12,325.19
35668,16.43,783,88882,12.84,0,OWN,major_purchase,60 months,B,Fully Paid,2020-07-02,875.55
4358,17.22,755,30516,7.38,7,MORTGAGE,credit_card,36 months,C,Fully Paid,2022-02-27,155.85
1000,5.0,747,142555,0.0,0,OWN,credit_card,36 months,B,Fully Paid,2021-09-14,29.97
17659,13.9,717,34776,6.9,8,MORTGAGE,major_purchase,36 months,D,Fully Paid,2021-07-09,602.69
11988,6.77,721,43638,19.86,7,MORTGAGE,debt_consolidation,60 months,D,Fully Paid,2022-07-09,236.08
17528,19.03,727,23383,18.81,6,RENT,debt_consolidation,60 months,C,Fully Paid,2022-03-25,454.98
19671,13.76,710,24745,12.98,5,RENT,other,36 months,D,Fully Paid,2020-11-05,670.02
25272,8.71,763,55472,12.86,7,MORTGAGE,debt_consolidation,36 months,C,Fully Paid,2022-06-10,800.24
2942,11.03,757,51969,0.83,1,RENT,credit_card,36 months,C,Fully Paid,2020-03-20,96.36
10546,10.84,734,42910,8.79,8,MORTGAGE,other,60 months,D,Charged Off,2021-08-24,228.45
18430,14.1,789,200000,19.44,2,MORTGAGE,debt_consolidation,36 months,A,Fully Paid,2021-08-24,630.79
21163,16.17,710,91359,9.6,5,RENT,other,36 months,E,Fully Paid,2022-10-25,745.81
32547,7.41,759,60305,27.99,5,MORTGAGE,credit_card,36 months,B,Fully Paid,2020-01-12,1011.07
22645,19.36,740,20000,24.64,8,MORTGAGE,other,36 months,B,Charged Off,2020-05-04,834.2
14545,18.42,767,106727,11.37,2,RENT,debt_consolidation,36 months,B,Fully Paid,2022-02-26,528.91
7876,8.5,678,200000,12.88,3,RENT,credit_card,60 months,E,Fully Paid,2021-03-28,161.59
10485,12.29,662,52492,32.78,7,RENT,other,36 months,E,Fully Paid,2020-02-19,349.71
10258,18.84,807,33949,21.78,4,MORTGAGE,debt_consolidation,60 months,A,Fully Paid,2021-10-25,265.2
20241,16.93,788,67126,15.56,3,MORTGAGE,debt_consolidation,60 months,C,Fully Paid,2022-10-06,502.28
17055,10.65,780,21982,16.49,6,RENT,debt_consolidation,60 months,B,Fully Paid,2021-01-28,367.85
4410,15.26,787,82738,16.19,1,RENT,other,36 months,B,Fully Paid,2021-04-01,153.44
11512,23.99,754,171125,14.86,8,RENT,debt_consolidation,60 months,C,Fully Paid,2022-11-02,331.11
22020,12.42,758,37434,6.43,5,MORTGAGE,debt_consolidation,60 months,B,Fully Paid,2021-12-28,494.51
17813,9.47,689,38290,11.78,2,MORTGAGE,home_improvement,60 months,D,Fully Paid,2020-11-12,373.85
19549,12.69,677,56625,3.51,4,MORTGAGE,credit_card,36 months,E,Fully Paid,2022-07-03,655.77
18063,12.99,800,42156,20.8,1,MORTGAGE,credit_card,36 months,A,Fully Paid,2022-11-11,608.53
28011,9.9,766,20772,13.94,6,MORTGAGE,credit_card,36 months,C,Fully Paid,2021-12-06,902.52
16888,13.77,724,45721,21.2,7,OWN,credit_card,36 months,C,Fully Paid,2022-10-21,575.31
11911,6.98,770,39699,4.8,4,OWN,debt_consolidation,60 months,B,Fully Paid,2022-12-19,235.74
7673,9.34,679,155840,26.38,3,MORTGAGE,other,36 months,E,Charged Off,2020-07-07,245.22
16996,15.03,644,134425,25.38,8,RENT,debt_consolidation,36 months,F,Fully Paid,2022-06-07,589.42
1000,5.0,720,159232,2.4,6,MORTGAGE,other,36 months,D,Fully Paid,2020-01-23,29.97
13525,15.61,744,104946,10.95,7,MORTGAGE,debt_consolidation,36 months,C,Fully Paid,2021-01-24,472.9
13353,5.0,827,69151,11.82,1,RENT,debt_consolidation,36 months,A,Fully Paid,2021-01-05,400.2
4084,5.07,743,32464,3.5,7,MORTGAGE,credit_card,36 months,C,Fully Paid,2021-05-25,122.53
7573,10.0,671,151490,12.92,4,RENT,small_business,36 months,D,Charged Off,2022-11-07,244.36
21477,13.15,749,76378,19.46,4,RENT,debt_consolidation,60 months,B,Fully Paid,2022-03-28,490.32
16845,17.3,699,24993,11.24,9,RENT,debt_consolidation,36 months,D,Fully Paid,2020-12-22,603.09
15814,12.23,690,31580,1.3,1,MORTGAGE,credit_card,36 months,C,Fully Paid,2022-01-06,526.99
17450,11.01,748,24720,21.18,2,RENT,other,36 months,B,Charged Off,2020-09-16,571.37
15741,14.32,699,20000,8.67,4,OWN,debt_consolidation,36 months,E,Fully Paid,2020-11-07,540.44
24942,8.52,709,78587,9.51,3,RENT,debt_consolidation,36 months,C,Fully Paid,2021-08-19,787.59
15987,12.56,780,25171,28.45,5,RENT,credit_card,36 months,B,Fully Paid,2020-02-15,535.28
3334,7.2,744,35271,18.17,4,MORTGAGE,debt_consolidation,36 months,B,Fully Paid,2021-06-21,103.25
28041,12.33,769,61524,8.53,8,MORTGAGE,debt_consolidation,36 months,B,Fully Paid,2020-08-07,935.79
17962,11.48,619,52495,5.49,8,RENT,small_business,36 months,G,Charged Off,2020-12-09,592.14
10285,8.78,685,36336,22.73,8,RENT,credit_card,36 months,E,Fully Paid,2020-01-15,326.01
4972,12.66,681,173381,22.18,4,RENT,debt_consolidation,36 months,D,Fully Paid,2022-05-16,166.71
18167,12.63,760,20564,10.95,4,MORTGAGE,other,36 months,C,Fully Paid,2022-02-15,608.89
14062,16.7,670,21197,4.93,7,MORTGAGE,credit_card,60 months,E,Fully Paid,2021-04-29,347.21
27593,5.58,691,82494,18.08,1,MORTGAGE,credit_card,60 months,D,Charged Off,2020-01-31,528.08
12232,11.7,749,38627,19.75,9,MORTGAGE,credit_card,36 months,C,Fully Paid,2021-01-12,404.53
8300,8.96,709,37583,12.02,5,RENT,other,36 months,D,Fully Paid,2022-08-02,263.78
22166,15.48,785,28132,6.17,8,MORTGAGE,small_business,36 months,A,Fully Paid,2022-05-04,773.61
22402,15.02,671,75867,15.2,8,OWN,debt_consolidation,36 months,E,Charged Off,2022-08-24,776.79
16349,14.03,742,70118,18.69,4,MORTGAGE,debt_consolidation,36 months,A,Fully Paid,2022-12-10,559.01
20410,9.18,645,65080,11.1,1,MORTGAGE,debt_consolidation,36 months,F,Fully Paid,2020-02-27,650.74
14698,15.54,761,39812,17.1,9,OWN,debt_consolidation,36 months,B,Fully Paid,2021-12-21,513.41
16870,5.88,760,35393,17.89,3,MORTGAGE,credit_card,60 months,B,Fully Paid,2020-07-14,325.2
24319,5.06,694,53414,24.16,4,MORTGAGE,debt_consolidation,36 months,D,Fully Paid,2021-12-17,729.52
20002,6.9,812,117780,11.63,9,MORTGAGE,small_business,36 months,A,Fully Paid,2021-09-30,616.69
13645,11.87,628,179460,5.89,9,MORTGAGE,debt_consolidation,36 months,G,Fully Paid,2022-09-02,452.36
25818,14.7,715,130346,14.46,3,MORTGAGE,debt_consolidation,60 months,D,Fully Paid,2020-06-27,610.15
1000,5.0,749,85307,28.5,1,RENT,debt_consolidation,36 months,B,Fully Paid,2020-09-30,29.97
31416,17.29,666,119076,0.9,0,RENT,debt_consolidation,36 months,E,Fully Paid,2020-09-26,1124.61
1352,12.52,743,26177,0.0,4,OWN,credit_card,36 months,A,Fully Paid,2020-02-08,45.24
9983,5.73,808,36328,14.14,6,RENT,debt_consolidation,36 months,A,Fully Paid,2022-04-01,302.48
14672,12.4,796,86429,11.97,3,RENT,home_improvement,36 months,B,Fully Paid,2021-02-18,490.13
13828,16.37,758,55121,13.33,3,RENT,debt_consolidation,60 months,A,Charged Off,2021-03-25,338.99
23051,14.4,699,75830,13.04,4,RENT,home_improvement,60 months,E,Fully Paid,2020-11-20,541.15
6537,16.4,793,118850,23.04,3,MORTGAGE,debt_consolidation,60 months,B,Fully Paid,2020-10-26,160.36
17086,6.54,721,106597,14.66,9,MORTGAGE,credit_card,60 months,C,Fully Paid,2020-09-19,334.63
10374,10.34,732,27898,21.56,6,MORTGAGE,debt_consolidation,36 months,E,Fully Paid,2020-11-02,336.4
17361,8.3,751,60372,0.0,8,RENT,major_purchase,36 months,B,Fully Paid,2022-12-23,546.44
14481,18.87,610,31427,10.77,9,RENT,major_purchase,36 months,G,Fully Paid,2021-02-20,529.86
15743,14.56,705,34748,8.48,4,MORTGAGE,debt_consolidation,60 months,D,Fully Paid,2021-04-20,370.9
10600,23.39,810,20000,0.0,5,RENT,other,36 months,A,Fully Paid,2021-08-02,412.48
10919,10.13,723,65743,15.83,10,OWN,debt_consolidation,36 months,C,Fully Paid,2020-08-30,352.99
17298,9.1,670,20000,14.2,8,MORTGAGE,small_business,60 months,E,Fully Paid,2022-04-22,359.92
22549,11.43,653,78896,11.26,8,MORTGAGE,debt_consolidation,60 months,E,Fully Paid,2020-07-01,495.12
10213,17.51,712,154958,13.99,6,RENT,debt_consolidation,60 months,D,Fully Paid,2021-12-31,256.63
8049,10.54,646,86789,15.83,5,OWN,small_business,36 months,G,Fully Paid,2020-01-07,261.76
19907,12.5,735,62088,23.1,9,MORTGAGE,debt_consolidation,36 months,C,Charged Off,2022-08-08,665.96
14739,12.39,753,175275,20.14,8,MORTGAGE,home_improvement,60 months,C,Fully Paid,2022-12-13,330.77
21643,12.16,762,75298,17.63,5,MORTGAGE,credit_card,36 months,B,Fully Paid,2022-01-11,720.51
7753,9.39,770,32731,33.46,3,OWN,other,36 months,C,Fully Paid,2022-01-24,247.95
1000,11.45,681,65354,9.34,1,RENT,other,36 months,E,Fully Paid,2020-03-28,32.95
10735,11.28,778,200000,4.12,6,RENT,debt_consolidation,36 months,A,Fully Paid,2021-03-05,352.88
8869,11.97,771,27865,24.39,3,RENT,credit_card,36 months,B,Fully Paid,2022-01-31,294.45
14369,15.77,615,22786,29.93,3,MORTGAGE,debt_consolidation,36 months,G,Fully Paid,2021-06-19,503.54
9905,19.04,705,92082,9.92,1,RENT,debt_consolidation,36 months,D,Fully Paid,2020-07-02,363.28
20928,8.64,777,51183,26.02,0,MORTGAGE,credit_card,36 months,B,Fully Paid,2022-08-30,662.0
12694,10.43,648,41257,10.73,8,MORTGAGE,debt_consolidation,36 months,E,Fully Paid,2022-11-01,412.17
16203,8.7,796,24799,19.68,1,MORTGAGE,debt_consolidation,36 months,A,Fully Paid,2021-04-24,512.99
16261,12.75,731,20000,20.12,9,MORTGAGE,debt_consolidation,36 months,D,Fully Paid,2022-09-09,545.94
16559,9.85,796,21601,9.95,2,MORTGAGE,debt_consolidation,60 months,B,Fully Paid,2021-12-23,350.61
14806,12.96,725,185432,29.77,8,OWN,home_improvement,36 months,C,Fully Paid,2022-07-03,498.59
19084,16.41,707,59503,30.69,8,RENT,debt_consolidation,60 months,C,Fully Paid,2021-04-26,468.25
8634,5.0,740,20000,6.83,8,MORTGAGE,small_business,36 months,D,Charged Off,2020-02-13,258.77
26195,13.97,631,137154,16.61,9,MORTGAGE,debt_consolidation,36 months,F,Fully Paid,2021-05-04,894.9
13107,10.16,701,142113,22.32,3,RENT,debt_consolidation,36 months,D,Fully Paid,2022-09-09,423.91
4507,13.84,753,141557,0.0,10,RENT,debt_consolidation,36 months,B,Fully Paid,2022-07-12,153.69
16504,8.41,678,44543,15.21,3,MORTGAGE,home_improvement,36 months,E,Fully Paid,2022-03-02,520.3
8190,16.79,788,49604,1.77,9,MORTGAGE,home_improvement,36 months,A,Fully Paid,2021-01-08,291.14
20322,15.65,726,65929,20.34,4,RENT,debt_consolidation,60 months,D,Charged Off,2022-02-21,490.42
32676,14.27,754,159648,15.69,1,OWN,debt_consolidation,60 months,C,Fully Paid,2020-04-09,764.9
8707,15.17,713,40601,12.01,8,MORTGAGE,major_purchase,36 months,C,Fully Paid,2022-03-04,302.56
17658,9.02,679,35309,2.46,8,MORTGAGE,debt_consolidation,60 months,D,Fully Paid,2020-07-19,366.72
1000,9.52,777,97438,10.21,2,MORTGAGE,debt_consolidation,60 months,A,Fully Paid,2021-10-01,21.01
18631,15.01,666,139591,19.15,8,RENT,credit_card,36 months,E,Fully Paid,2020-12-26,645.94
7914,8.93,781,57701,14.67,2,RENT,debt_consolidation,36 months,B,Fully Paid,2021-08-06,251.41
10001,17.78,686,95732,24.54,2,RENT,debt_consolidation,36 months,E,Fully Paid,2022-09-09,360.46
6189,10.71,801,64777,24.02,8,RENT,home_improvement,60 months,B,Fully Paid,2022-07-31,133.67
20857,14.01,696,50217,23.68,3,OWN,other,36 months,D,Charged Off,2020-04-25,712.94
23058,20.4,628,33506,10.7,1,RENT,credit_card,60 months,F,Fully Paid,2021-10-18,616.04
15187,9.18,709,26696,17.36,10,RENT,debt_consolidation,60 months,D,Fully Paid,2021-09-06,316.59
8084,12.28,735,38935,7.28,6,MORTGAGE,other,36 months,B,Fully Paid,2021-10-23,269.59
27716,16.22,711,30235,4.92,4,OWN,home_improvement,36 months,D,Fully Paid,2021-10-12,977.43
8996,15.81,698,73016,24.45,5,RENT,credit_card,36 months,D,Charged Off,2022-01-07,315.43
1000,10.69,689,140404,5.51,7,MORTGAGE,credit_card,36 months,F,Fully Paid,2022-04-29,32.59
18667,9.93,765,69065,4.65,9,RENT,home_improvement,60 months,B,Fully Paid,2021-03-02,395.98
6161,11.07,690,31429,15.84,7,RENT,home_improvement,36 months,F,Fully Paid,2022-01-30,201.91
22908,17.79,718,108963,12.83,7,MORTGAGE,home_improvement,36 months,D,Fully Paid,2020-04-07,825.77
11950,10.88,784,73704,13.53,2,RENT,other,36 months,B,Fully Paid,2020-04-30,390.55
19829,12.31,748,84658,33.45,4,OWN,debt_consolidation,60 months,C,Charged Off,2021-11-13,444.2
26212,10.29,679,41624,7.04,6,OWN,debt_consolidation,60 months,D,Fully Paid,2022-08-26,560.68
5329,14.82,827,132370,18.96,6,MORTGAGE,debt_consolidation,60 months,A,Fully Paid,2020-12-25,126.27
10472,12.62,785,131898,15.69,3,RENT,home_improvement,36 months,B,Fully Paid,2020-11-05,350.93
14394,7.99,681,52635,23.07,10,RENT,credit_card,60 months,E,Fully Paid,2022-03-19,291.79
27300,8.12,772,99004,8.71,1,MORTGAGE,small_business,36 months,A,Fully Paid,2021-07-26,856.99
9732,5.0,706,129449,13.2,1,RENT,debt_consolidation,36 months,C,Fully Paid,2021-01-04,291.68
10243,8.67,734,43227,15.91,2,MORTGAGE,home_improvement,36 months,C,Fully Paid,2021-11-12,324.15
18825,15.18,787,56564,3.53,8,RENT,debt_consolidation,36 months,B,Fully Paid,2021-10-16,654.24
10382,17.3,741,63313,0.56,0,MORTGAGE,home_improvement,36 months,C,Fully Paid,2022-04-24,371.7
16220,14.74,656,27764,14.83,10,RENT,debt_consolidation,36 months,F,Fully Paid,2021-02-06,560.21
2587,14.22,830,81565,25.7,10,RENT,other,36 months,A,Charged Off,2021-05-05,88.69
32714,11.49,787,122487,12.18,2,MORTGAGE,credit_card,36 months,B,Fully Paid,2020-03-19,1078.62
4218,15.1,663,54137,13.28,4,MORTGAGE,home_improvement,36 months,F,Fully Paid,2021-07-11,146.42
12425,13.15,783,75954,24.21,2,MORTGAGE,debt_consolidation,36 months,B,Charged Off,2020-08-12,419.55
14740,19.22,778,159373,13.81,4,RENT,home_improvement,60 months,B,Fully Paid,2020-03-06,384.15
30301,11.61,751,45089,21.22,5,RENT,debt_consolidation,36 months,C,Fully Paid,2020-01-06,1000.79
4401,17.37,630,77048,36.33,8,RENT,debt_consolidation,36 months,G,Fully Paid,2020-11-25,157.72
30869,15.5,751,40180,10.38,0,MORTGAGE,home_improvement,36 months,C,Charged Off,2022-01-22,1077.66
21057,14.94,811,39419,13.58,10,RENT,debt_consolidation,60 months,C,Fully Paid,2020-12-28,500.28
18336,5.0,677,76063,18.17,9,OWN,debt_consolidation,36 months,E,Fully Paid,2020-01-19,549.55
7122,15.72,665,70895,26.93,6,MORTGAGE,debt_consolidation,36 months,D,Fully Paid,2022-11-20,249.4
19569,11.49,598,88304,14.08,5,OWN,credit_card,36 months,G,Fully Paid,2020-09-16,645.21
9212,10.22,762,63152,20.83,6,OWN,debt_consolidation,60 months,C,Fully Paid,2020-07-08,196.73
25133,6.07,747,82917,17.78,0,MORTGAGE,credit_card,36 months,C,Fully Paid,2020-05-21,765.39
7231,11.98,764,192117,14.42,7,MORTGAGE,debt_consolidation,36 months,B,Fully Paid,2021-07-18,240.1
14094,12.13,628,125735,11.64,5,MORTGAGE,debt_consolidation,36 months,G,Fully Paid,2020-08-04,469.0
10557,6.79,698,75876,10.13,3,RENT,debt_consolidation,36 months,E,Fully Paid,2020-10-20,324.96
7099,6.11,690,85257,39.52,5,MORTGAGE,debt_consolidation,36 months,E,Charged Off,2021-03-19,216.32
20930,13.95,798,48570,2.67,3,MORTGAGE,debt_consolidation,60 months,B,Fully Paid,2020-01-09,486.46
19283,15.49,777,53560,3.43,7,RENT,debt_consolidation,36 months,C,Fully Paid,2022-04-24,673.09
